ticker,name,sector,industry,marketCap,weight,return_1d,return_ytd,return_1y,return_5y,return_10y
J,Jacobs Solutions,Industrials,Construction & Engineering,15218039808.0,0.022055563389997472,-0.04653498953081092,-4.540916990529165,12.12032748664711,21.853472971376142,288.9844697507471
REG,Regency Centers,Real Estate,Retail REITs,15163076608.0,0.021975905013688072,0.2347738053747328,20.52860430887431,17.87853120811358,64.80037608214289,61.72244480953783
NWSA,News Corp (Class A),Communication Services,Publishing,14964268032.0,0.021687770982908493,-0.15379052354995704,-0.42564111452416675,1.188976657082419,2.5591120706362824,132.85827648305263
TYL,Tyler Technologies,Information Technology,Application Software,14869918720.0,0.02155103016359977,0.9690340229903116,-20.627308048152837,-39.33181598211205,-22.46156333939754,146.91647223782712
HST,Host Hotels & Resorts,Real Estate,Hotel & Resort REITs,14830112768.0,0.021493339244880155,0.8049245716796882,18.48553340925885,64.54341274553796,53.66954958755168,103.54185807822658
PNR,Pentair,Industrials,Industrial Machinery & Supplies & Components,14761405440.0,0.021393761451210257,-0.7136599833238888,-13.783048092727125,13.679545406154947,52.546981896048116,179.94137519591197
TKO,TKO Group Holdings,Communication Services,Movies & Entertainment,14576959488.0,0.021126443226413272,-0.8641514848634069,-10.387837945484534,25.503007427431278,250.3970897166573,1164.0741370222224
BEN,Franklin Resources,Financials,Asset Management & Custody Banks,14463377408.0,0.02096182828276653,1.6868319646166308,18.21540148823604,66.47827344060873,21.959474423124426,10.731587534698583
AKAM,Akamai Technologies,Information Technology,Internet Services & Infrastructure,14371913728.0,0.0208292696209695,1.804154101517641,14.71210869206805,32.88865227772118,-7.363821132178138,90.40374853712277
MKC,McCormick & Company,Consumer Staples,Packaged Foods & Meats,14208362496.0,0.020592234193910628,-2.7240995896444686,-21.44768217447727,-28.422206330179,-35.573616819197305,35.339756829576444
EG,Everest Group,Financials,Reinsurance,14164827136.0,0.02052913822989024,-0.24182070885453433,5.485879530531701,1.4185550914493028,47.10982042835159,118.9793283414331
PODD,Insulet Corporation,Health Care,Health Care Equipment,14140413952.0,0.020493756108798625,-1.4038191087857421,-29.00113615734178,-18.61021368177944,-29.14139010426552,495.69984533054827
BBY,Best Buy,Consumer Discretionary,Computer & Electronics Retail,14028375040.0,0.02033137768444575,1.8408626543071849,-1.7646283648483307,14.109931647527208,-29.410681900426937,188.67047131739488
ALGN,Align Technology,Health Care,Health Care Supplies,13726167040.0,0.01989338647236728,0.8365319496086654,22.83535548392257,11.813779573750939,-67.85306948374313,160.58463046865748
MAS,Masco,Industrials,Building Products,13576520704.0,0.019676503464347166,0.15019295790172915,3.870722687421768,10.32741114909015,15.136431283231433,136.26959295317698
COO,Cooper Companies (The),Health Care,Health Care Supplies,13552646144.0,0.019641901973082077,-0.8564066443469298,-14.36321222810112,-12.639923005584109,-30.594843231860935,75.3040390402302
UDR,"UDR, Inc.",Real Estate,Multi-Family Residential REITs,13474543616.0,0.019528707680061666,1.4455843363853749,-0.062484022155939734,-9.171047101913333,-4.916464094265738,44.046258731297925
BF-B,Brown–Forman,Consumer Staples,Distillers & Vintners,13430842368.0,0.01946537129392741,0.37736058933475203,12.968824169387538,-10.507894038953157,-57.2830297812886,-9.90796094756261
HAS,Hasbro,Consumer Discretionary,Leisure Products,13418607616.0,0.019447639420985725,-1.8219292276484889,15.749785266141746,87.64796625783562,20.35874310808321,54.01198252477635
ERIE,Erie Indemnity,Financials,Insurance Brokers,13262279680.0,0.019221072744490184,3.602797031239602,-7.696592993404561,-37.08150059629486,24.636039791403164,237.5406228579302
AVY,Avery Dennison,Materials,Paper & Plastic Packaging Products & Materials,13240498176.0,0.01918950472730383,-0.20872021061517643,-5.189169362065805,2.904924076521831,-5.384318518419729,182.89559762213386
PSKY,Paramount Skydance Corporation,Communication Services,Movies & Entertainment,13140779008.0,0.01904498135512382,0.6814303685325873,-9.854958201022024,9.771117833721066,-64.85806980928915,-73.38293538132628
GNRC,Generac,Industrials,Electrical Components & Equipment,12760263680.0,0.0184934990326004,2.432809172481587,53.97589306087403,94.46830659949448,-30.75819800683064,467.55486268285233
APA,APA Corporation,Energy,Oil & Gas Exploration & Production,12710045696.0,0.018420717916017463,0.6295424274046724,43.1664072524619,134.7841413026635,143.49959305931264,-15.942361193581666
GEN,Gen Digital,Information Technology,Systems Software,12593342464.0,0.01825157947482082,1.4910498237930447,-21.254447841693946,-14.93654144351928,3.787934090059286,135.00266096593995
ALLE,Allegion,Industrials,Building Products,12502295552.0,0.018119624836482714,0.5543152386152217,-9.471558633650845,15.715900718446974,17.028639493325404,154.71154617421172
CLX,Clorox,Consumer Staples,Household Products,12460295168.0,0.018058753519059213,-2.304459380295909,2.4310068663275564,-23.909391463818054,-38.48184084083781,8.649820335786984
PNW,Pinnacle West Capital,Utilities,Multi-Utilities,12459589632.0,0.018057730983031695,-1.0476777755607292,17.950039859024926,13.398744029256404,49.31844958193394,109.39144349286623
DPZ,Domino's,Consumer Discretionary,Restaurants,12424531968.0,0.018006921776299905,-0.6988136646176701,-12.686680405280947,-19.50146149836163,-0.8755790667023811,195.37705454195228
SOLV,Solventum,Health Care,Health Care Technology,12151450624.0,0.017611143938338708,-0.624294013123039,-11.364206667967524,5.704797249365012,,
DOC,Healthpeak Properties,Real Estate,Health Care REITs,11891321856.0,0.01723413831839218,-1.5544067053458344,8.115397456202643,-2.165005041620649,-33.75141461280713,-6.050564446400097
GL,Globe Life,Financials,Life & Health Insurance,11885215744.0,0.017225288706879692,-0.5004573316089722,9.631494987613088,25.68113309477269,52.56455459232099,188.10820368754145
GDDY,GoDaddy,Information Technology,Internet Services & Infrastructure,11838403584.0,0.017157443664066754,2.204852266371593,-26.07998389149728,-48.99871857438247,3.325863503213866,182.61290519468244
HRL,Hormel Foods,Consumer Staples,Packaged Foods & Meats,11743065088.0,0.01701926921659753,0.6606861072203429,-6.327173058295443,-26.762198138081985,-46.84683695545645,-28.096485575592013
ZBRA,Zebra Technologies,Information Technology,Electronic Equipment & Instruments,11673191424.0,0.016918001047694912,1.2242505078886357,-4.430124794524093,4.661936013495405,-52.498197571569015,268.0781736600218
SWK,Stanley Black & Decker,Industrials,Industrial Machinery & Supplies & Components,11665117184.0,0.016906299020732644,5.2985794823818155,-0.675210073818755,37.60382691828765,-56.02779332172487,-9.638274251311152
TTD,Trade Desk (The),Communication Services,Advertising,11447247872.0,0.016590540192251656,7.0315975611402015,-36.1730386351483,-52.14882602422082,-64.9452702414924,
WYNN,Wynn Resorts,Consumer Discretionary,Casinos & Gaming,11344979968.0,0.016442322927223314,-0.36633530262402125,-11.048966500236334,46.829511002593534,-7.785849952823687,23.81236725464124
AIZ,Assurant,Financials,Multi-line Insurance,11265054720.0,0.016326486959124545,-0.6761474022105252,-4.450999179630499,21.591337804118705,59.94628594867475,238.15280582782586
JKHY,Jack Henry & Associates,Financials,Transaction & Payment Processing Services,11136669696.0,0.016140418052032465,-0.12333015994887564,-13.412228424248852,-9.21303627112431,-0.04688388675152533,108.83184292834396
IVZ,Invesco,Financials,Asset Management & Custody Banks,11085623296.0,0.016066436308967282,0.5642938331750225,-6.6393276596971695,102.90718642150667,19.288010042053138,21.262567064825344
IT,Gartner,Information Technology,IT Consulting & Other Services,11002927104.0,0.015946584401114565,1.041262877502569,-34.088513465754275,-61.102950802532916,-18.387921587532674,74.87128064866424
UHS,Universal Health Services,Health Care,Health Care Facilities,10978491392.0,0.01591116963010625,-1.4747011607922134,-18.1851132725649,3.2210971848592562,27.28646790542475,46.1038624743417
CPT,Camden Property Trust,Real Estate,Multi-Family Residential REITs,10966960128.0,0.015894457325017847,1.3152810350889332,-3.8691013764166837,-2.8819740153408713,4.014359040087467,91.81507159799014
MGM,MGM Resorts,Consumer Discretionary,Casinos & Gaming,10776154112.0,0.015617921435101946,2.0989929258569795,7.974786828056901,36.332187010190054,-0.3249808509798502,83.03962622500045
BXP,"BXP, Inc.",Real Estate,Office REITs,10430426112.0,0.01511685652030993,1.4814825523761899,-11.94828207698675,-3.296312092808573,-28.148054369414844,-30.991610711413355
RVTY,Revvity,Health Care,Health Care Equipment,10401063936.0,0.015074301806154442,-0.9897832207721557,-5.084737846774512,1.6086809825894166,-29.93881496571873,86.56952229462114
AES,AES Corporation,Utilities,Independent Power Producers & Energy Traders,10328842240.0,0.014969630625479534,0.06910349013817818,-1.1372931165852695,50.37749918464613,-38.05851196632438,86.69678234310463
SJM,J.M. Smucker Company (The),Consumer Staples,Packaged Foods & Meats,10257592320.0,0.01486636784348404,0.6701564289512518,0.48866091057213623,-14.104268474440772,-14.222973021266016,1.6522646824410847
BLDR,Builders FirstSource,Industrials,Building Products,10102667264.0,0.014641834366346555,3.18644033313471,-12.721014917315166,-21.90867300470525,91.40641678306918,648.5245993649311
DVA,DaVita,Health Care,Health Care Services,9987875840.0,0.014475466715807938,0.960042007834172,30.4078238103598,6.641436215689511,33.092696874083295,99.53234785963055
FRT,Federal Realty Investment Trust,Real Estate,Retail REITs,9762565120.0,0.014148923026206496,-0.17772767298650516,14.65007563875953,25.352990927748763,29.392025289034173,7.355051207464869
BAX,Baxter International,Health Care,Health Care Equipment,9733941248.0,0.014107438338866456,0.6948213494201605,-3.3371417499176714,-33.89651030820655,-75.98543817301577,-48.96169538186809
TECH,Bio-Techne,Health Care,Life Sciences Tools & Services,9477941248.0,0.01373641655819854,2.27925426177944,1.6957353668189068,26.68051051642262,-39.90066628670992,178.57525768855646
NCLH,Norwegian Cruise Line Holdings,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",9229355008.0,0.013376139568298771,-3.4778444506740502,-11.062337057965898,23.687431421905192,-24.261681387357626,-60.19646439778372
CRL,Charles River Laboratories,Health Care,Life Sciences Tools & Services,9156141056.0,0.013270030307201993,0.9027563406789341,-8.339099414833495,74.95519844122948,-42.44501780673304,131.20248384564835
HSIC,Henry Schein,Health Care,Health Care Distributors,9082308608.0,0.01316302465748312,0.40593642952087006,3.0330667017845148,22.277147259564757,12.237670580860716,17.467406835141162
AOS,A. O. Smith,Industrials,Building Products,9075275776.0,0.013152831947124612,1.2033304272896395,-3.5065164321735676,6.020585198575512,6.977260658879536,95.77240389030099
SWKS,Skyworks Solutions,Information Technology,Semiconductors,8943138816.0,0.012961325344815061,0.796740791037176,-6.56104989650853,10.84848747760747,-62.623670709820885,1.3119592461187102
FDS,FactSet,Financials,Financial Exchanges & Data,8749118464.0,0.012680130905421094,1.3535037223827429,-16.778802708147577,-43.96315189562681,-22.232019820214298,66.29305149796396
POOL,Pool Corporation,Consumer Discretionary,Distributors,8538084864.0,0.012374279100527501,1.963799893063789,1.6385522524497098,-22.784039901059604,-35.99944087741515,187.56719598516662
ARE,Alexandria Real Estate Equities,Real Estate,Office REITs,8489985536.0,0.012304568560201368,0.7197171837007632,1.600725332128028,-32.9003443767527,-66.10613295754588,-23.844118978096564
TAP,Molson Coors Beverage Company,Consumer Staples,Brewers,8339156480.0,0.012085971431554569,-0.6727948778514126,-5.599132286825059,-21.600740617194504,-1.9441982568057181,-41.119418713933584
MOS,Mosaic Company (The),Materials,Fertilizers & Agricultural Chemicals,7663283200.0,0.01110642569775979,-1.872198169255801,-2.824523804508583,-8.865992046618087,-16.311693026934403,2.354092035235711
EPAM,EPAM Systems,Information Technology,IT Consulting & Other Services,7141603328.0,0.010350353060853348,0.4263724487650222,-34.20134217357583,-10.369672048026823,-70.4868902860596,70.78853834420116
CAG,Conagra Brands,Consumer Staples,Packaged Foods & Meats,7100007424.0,0.010290067957843303,-0.13458616790996691,-12.527253604536181,-37.00651751861949,-50.85007880289094,-39.49138737498339
CPB,Campbell's Company (The),Consumer Staples,Packaged Foods & Meats,6338594816.0,0.00918654974829971,1.2863290171883923,-20.73893566936086,-40.02357546640564,-48.794283853083975,-51.39891228848903
